"Symbol","Action","Fill qty","Fill price","Qty","Total value","Time placed","Commission","SEC fee","Account","ECN fees",
"TWTR","SHRT","10","46.87","10","468.70","12 Apr 2022 08:05:47 AM","0.10","0.00239","27237963 - Margin","0.00",
"TWTR","COV","10","47.42","10","474.20","12 Apr 2022 08:44:10 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","47.645","10","476.45","12 Apr 2022 09:13:47 AM","0.10","0.00243","27237963 - Margin","0.00",
"TWTR","COV","10","47.20","10","472.00","12 Apr 2022 09:13:59 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","COV","10","46.5493","10","465.49","12 Apr 2022 09:34:13 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","46.2805","10","462.81","12 Apr 2022 09:36:22 AM","0.10","0.00236","27237963 - Margin","0.00",
"TWTR","COV","10","45.9495","10","459.50","12 Apr 2022 09:44:55 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.69","10","456.90","12 Apr 2022 09:45:35 AM","0.10","0.00233","27237963 - Margin","0.00",
"TWTR","SHRT","10","46.1306","10","461.31","12 Apr 2022 10:17:43 AM","0.10","0.002353","27237963 - Margin","0.00",
"TWTR","COV","10","46.00","10","460.00","12 Apr 2022 10:18:18 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.981","10","459.81","12 Apr 2022 10:26:40 AM","0.10","0.002345","27237963 - Margin","0.00",
"TWTR","COV","10","45.89","10","458.90","12 Apr 2022 10:36:00 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","COV","10","45.7992","10","457.99","12 Apr 2022 10:39:43 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.6807","10","456.81","12 Apr 2022 10:40:58 AM","0.10","0.00233","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.512","10","455.12","12 Apr 2022 10:55:21 AM","0.10","0.002321","27237963 - Margin","0.00",
"TWTR","COV","10","45.71","10","457.10","12 Apr 2022 10:57:32 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","COV","10","45.66","10","456.60","12 Apr 2022 10:57:12 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.6421","10","456.42","12 Apr 2022 10:57:52 AM","0.10","0.002328","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.91","10","459.10","12 Apr 2022 11:36:22 AM","0.10","0.002341","27237963 - Margin","0.00",
"TWTR","COV","10","46.1395","10","461.40","12 Apr 2022 11:43:40 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","46.0714","10","460.71","12 Apr 2022 11:45:34 AM","0.10","0.00235","27237963 - Margin","0.00",
"TWTR","COV","10","46.018","10","460.18","12 Apr 2022 11:51:30 AM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","COV","10","45.5989","10","455.99","12 Apr 2022 01:16:41 PM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.4909","10","454.91","12 Apr 2022 01:18:47 PM","0.10","0.00232","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.4537","10","454.54","12 Apr 2022 01:27:09 PM","0.10","0.002318","27237963 - Margin","0.00",
"TWTR","COV","10","45.30","10","453.00","12 Apr 2022 01:28:17 PM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.221","10","452.21","12 Apr 2022 01:40:58 PM","0.10","0.002306","27237963 - Margin","0.00",
"TWTR","COV","10","45.0679","10","450.68","12 Apr 2022 01:58:25 PM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","COV","10","45.1394","10","451.39","12 Apr 2022 01:59:23 PM","0.10","0.00","27237963 - Margin","0.00",
"TWTR","SHRT","10","45.0712","10","450.71","12 Apr 2022 02:01:05 PM","0.10","0.002299","27237963 - Margin","0.00",
